"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)","Media notes","Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,mediaDownloadUrl,report_as
259013801,Photo,"Archilochus colubris","Ruby-throated Hummingbird",,"Jack Hayden",8/29/2020,2020,8,29,1115,"United States",US-CA-001,California,Alameda,"Cesar Chavez Park",37.8709,-122.315,,,,Unspecified,,,,,,,,S72955128,,,,,"[Update entry to RTHU based on input from Sheri Williamson on 9/1: ""It's a juvenile male Ruby-throated. The mask is darker than usual in juvenile male Black-chinneds, and the tail notch is quite deep, exposing the black tips of R3-4, and the third photo shows the diagnostic elongated oval tip on P5 and the sharply pointed P6.""]  This appears to be either a Black-chinned or Ruby-throated Hummingbird, the two species in the genus Archilochus. BCHU is rare for this location. RTHU is very rare for the state of California with no accepted records in Alameda County. I believe the totality of the field marks point to RTHU, but am entering as BCHU/RTHU as I seek out further opinions and research further.  I first noted the presence of a hummingbird that seemed smaller than the expected Anna’s near a flowering shrub in the wooded area of Cesar Chavez park. After some 15 minutes a hummingbird appeared that seemed different to the naked eye with a sort of white collar extending above the shoulder. It landed and I took some images. The bird was silent. It then flew off and was not seen again for the following 20 minutes. From the images I note dark, contrasting auriculars, a white spot limited to just behind the eye, green back with golden hues, greyish crown, forked tail with white tips to the rectrices, lightly marked white throat, stout straight-ish, medium length bill. Some of these characters are good for a female type Black-chinned Hummingbird, whereas all of them support Ruby-throated Hummingbird, and, in the aggregate, are not good for the other likely hummingbirds for the area.  I will go through and attempt to eliminate the non-Archilochus hummingbirds in order of likelihood. In all cases I am considering female/juvenile of the species:  Anna’s Hummingbird - By far the most likely hummingbird species in this location, and anywhere in the county at this time of the year, is ANHU. The bird in question had a forked tail when at rest. This is not noted in ANHU and this feature alone can rule out ANHU. However, there are other marks against ANHU: The post-ocular white is limited to the area behind the eye - In ANHU the white should wrap over the top of the eye; buff color on flanks and around legs - ANHU lacks buff coloration; the throat is white with light marking - an adult female ANHU typically shows a dark spot in the throat area. Juvenile ANHU typically has an unmarked throat, but a juvenile ANHU would not likely have a bill as stout and long as this bird. I believe the totality of these marks safely rules out ANHU.  Rufous/Allen's Hummingbird - The bird in question lacks rufous and cannot be RUHU or ALHU.   Costa’s Hummingbird - The stoutness and length of the bill, and darkness of the auriculars can rule out Costa’s, among other features noted in the ANHU section above.  Calliope Hummingbird - Lack of extensive buffiness in sides of chest as well as stoutness and length of bill rule out Calliope.  Black-chinned Hummingbird - The auriculars are dark, prominent and very contrasty. In BCHU the auriculars tend grayer, less prominent, less contrasty. These dark auriculars would be unusual in BCHU. The forehead appears grayish, a mark in favor of BCHU, but does not rule out RTHU. The wingtips appear to not reach the tip of the tail as expected in BCHU. The wingtips do not appear to show a broadening or curving at the tips as expected in BCHU. The bill is of medium length and in some angles has a slight curve to it. It is perhaps not conclusive in separating BCHU and RTHU, but the bill seems typical for RTHU and does not seem typical of BCHU, which, if adult, should be longer and more distinctly down-curved.",,,,"Archilochus colubris",rthhum,Species,4652.0,,,3.0,1,committed,,,,,"https://macaulaylibrary.org/asset/259013801","https://ebird.org/view/checklist/S72955128","https://ebird.org/species/rthhum",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",rthhum
258738921,Photo,"Tringa incana","Wandering Tattler",,"Jack Hayden",8/29/2020,2020,8,29,1115,"United States",US-CA-001,California,Alameda,"Cesar Chavez Park",37.8709,-122.315,,,,Unspecified,,,,,,,,S72955128,,,,,"37.873063, -122.323550",,,,"Tringa incana",wantat1,Species,5977.0,,,3.0,1,committed,,,,,"https://macaulaylibrary.org/asset/258738921","https://ebird.org/view/checklist/S72955128","https://ebird.org/species/wantat1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",wantat1
256274401,Photo,"Passer domesticus","House Sparrow",,"Jack Hayden",7/26/2020,2020,7,26,1006,"United States",US-CA-001,California,Alameda,"McLaughlin Eastshore SP--Albany access",37.8903,-122.3148,,,,Unspecified,,,,,,,,S71861837,,,,,"See photo with ~28 birds. Many others nearby.",,,,"Passer domesticus",houspa,Species,30329.0,,,3.0,1,committed,,,,,"https://macaulaylibrary.org/asset/256274401","https://ebird.org/view/checklist/S71861837","https://ebird.org/species/houspa",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",houspa
243345991,Photo,"Numenius phaeopus",Whimbrel,,"Jack Hayden",6/14/2020,2020,6,14,1036,"United States",US-CA-013,California,"Contra Costa","San Francisco Bay Trail--S 51st St.",37.9096,-122.3275,,,,Unspecified,,,,,,,,S70435954,,,,,,,,,"Numenius phaeopus",whimbr,Species,5803.0,,,3.0,1,committed,,,,,"https://macaulaylibrary.org/asset/243345991","https://ebird.org/view/checklist/S70435954","https://ebird.org/species/whimbr",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",whimbr
243345981,Photo,"Numenius phaeopus",Whimbrel,,"Jack Hayden",6/14/2020,2020,6,14,1036,"United States",US-CA-013,California,"Contra Costa","San Francisco Bay Trail--S 51st St.",37.9096,-122.3275,,,,Unspecified,,,,,,,,S70435954,,,,,,,,,"Numenius phaeopus",whimbr,Species,5803.0,,,3.0,1,committed,,,,,"https://macaulaylibrary.org/asset/243345981","https://ebird.org/view/checklist/S70435954","https://ebird.org/species/whimbr",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",whimbr
243345941,Photo,"Chroicocephalus philadelphia","Bonaparte's Gull",,"Jack Hayden",6/14/2020,2020,6,14,1036,"United States",US-CA-013,California,"Contra Costa","San Francisco Bay Trail--S 51st St.",37.9096,-122.3275,,,,Unspecified,,,,,,,,S70435954,,,,,"Small gulls walking and feeding in mudflats. Black bill, white head with black spot behind eye.",,,,"Chroicocephalus philadelphia",bongul,Species,6210.0,,,3.0,1,committed,,,,,"https://macaulaylibrary.org/asset/243345941","https://ebird.org/view/checklist/S70435954","https://ebird.org/species/bongul",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",bongul
241726881,Photo,"Chamaea fasciata",Wrentit,,"Jack Hayden",6/7/2020,2020,6,7,1000,"United States",US-CA-013,California,"Contra Costa","Carquinez Regional Shoreline--Eckley Pier",38.0534,-122.2015,,,,Unspecified,,,,,,,,S70170610,,,,,,,,,"Chamaea fasciata",wrenti,Species,24405.0,,,3.0,1,committed,,,,,"https://macaulaylibrary.org/asset/241726881","https://ebird.org/view/checklist/S70170610","https://ebird.org/species/wrenti",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",wrenti
240786681,Photo,"Contopus sordidulus","Western Wood-Pewee",,"Jack Hayden",6/2/2020,2020,6,2,1102,"United States",US-CA-001,California,Alameda,"Creekside Park (ALA Co.)",37.8981,-122.3047,,,,Unspecified,,,,,,,,S69977825,,,,,"Seen and heard from end of Taft Street, but also heard from Jackson Street and possibly from lower area of park. High in the Eucs here: 37.896380, -122.304489",,,,"Contopus sordidulus",wewpew,Species,16130.0,,,3.0,1,committed,,,,,"https://macaulaylibrary.org/asset/240786681","https://ebird.org/view/checklist/S69977825","https://ebird.org/species/wewpew",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",wewpew
238624101,Photo,"Thryomanes bewickii","Bewick's Wren",,"Jack Hayden",5/24/2020,2020,5,24,1900,"United States",US-CA-001,California,Alameda,"Visalia House",37.899,-122.2844,,,,Unspecified,,,,,,,,S69640643,,,,,,,,,"Thryomanes bewickii",bewwre,Species,26300.0,,,3.0,1,committed,,,,,"https://macaulaylibrary.org/asset/238624101","https://ebird.org/view/checklist/S69640643","https://ebird.org/species/bewwre",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",bewwre
238624091,Photo,"Thryomanes bewickii","Bewick's Wren",,"Jack Hayden",5/24/2020,2020,5,24,1900,"United States",US-CA-001,California,Alameda,"Visalia House",37.899,-122.2844,,,,Unspecified,,,,,,,,S69640643,,,,,,,,,"Thryomanes bewickii",bewwre,Species,26300.0,,,3.0,1,committed,,,,,"https://macaulaylibrary.org/asset/238624091","https://ebird.org/view/checklist/S69640643","https://ebird.org/species/bewwre",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",bewwre
