"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)","Media notes","Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,mediaDownloadUrl,report_as
224585531,Photo,"Calypte costae","Costa's Hummingbird",,"Aaron Maizlish",4/17/2020,2020,4,17,1534,"United States",US-CA-001,California,Alameda,"Claremont Canyon Regional Preserve",37.8661,-122.2396,,,,Unspecified,,,,,,,,S67383320,,,,,"Adult male. Photos to follow.  Found by Teale Fristoe.  I think I have a female too, which I will study.",,,,"Calypte costae",coshum,Species,4666.0,,,4.864864864864865,37,committed,,"https://ebird.org/profile/MjMwNjE0",1920,2880,"https://macaulaylibrary.org/asset/224585531","https://ebird.org/view/checklist/S67383320","https://ebird.org/species/coshum",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",coshum
120992971,Photo,"Rallus obsoletus obsoletus","Ridgway's Rail (San Francisco Bay)",,"Aaron Maizlish",12/18/2014,2014,12,18,835,"United States",US-CA-001,California,Alameda,"MLK Jr. Regional Shoreline--Arrowhead Marsh",37.7422,-122.2112,,Unknown,,Unspecified,,,,,,,,S20945947,,,,,,,,,"Rallus obsoletus",clarai3,Group,5069.0,,,5.0,13,committed,,"https://ebird.org/profile/MjMwNjE0",2800,4200,"https://macaulaylibrary.org/asset/120992971","https://ebird.org/view/checklist/S20945947","https://ebird.org/species/ridrai1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",ridrai1
228774021,Photo,"Setophaga dominica","Yellow-throated Warbler",,"Aaron Maizlish",4/29/2020,2020,4,29,1526,"United States",US-CA-075,California,"San Francisco","Fort Mason Park",37.8052,-122.4286,,,,Unspecified,,,,,,,,S68081702,,,,,"Stakeout, found by David Assmann this morning.  Returned to Blue Spruce where initially seen.  Viewed for about 4 minutes with Jonah Benningfield and Cliff Yap.",,,,"Setophaga dominica",yetwar,Species,32867.0,,,4.866666666666666,15,committed,,"https://ebird.org/profile/MjMwNjE0",1504,2249,"https://macaulaylibrary.org/asset/228774021","https://ebird.org/view/checklist/S68081702","https://ebird.org/species/yetwar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",yetwar
258408081,Photo,"Phalaropus lobatus","Red-necked Phalarope",,"Aaron Maizlish",8/27/2020,2020,8,27,1640,"United States",US-CA-075,California,"San Francisco","Pier 94--salt marsh restoration",37.7457,-122.3755,,,,Unspecified,,,,,,,,S72888755,,,,,,,,,"Phalaropus lobatus",renpha,Species,5965.0,,,4.923076923076923,13,committed,,"https://ebird.org/profile/MjMwNjE0",3200,4800,"https://macaulaylibrary.org/asset/258408081","https://ebird.org/view/checklist/S72888755","https://ebird.org/species/renpha",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",renpha
97811471,Photo,"Rallus obsoletus","Ridgway's Rail",,"Aaron Maizlish",4/7/2016,2016,4,7,1230,"United States",US-CA-001,California,Alameda,"MLK Jr. Regional Shoreline--Arrowhead Marsh",37.7422,-122.2112,,Unknown,,Unspecified,,,,,,,,S45201580,,,,,,,,,"Rallus obsoletus",ridrai1,Species,5068.0,,,4.6,20,committed,,"https://ebird.org/profile/MjMwNjE0",1066,1600,"https://macaulaylibrary.org/asset/97811471","https://ebird.org/view/checklist/S45201580","https://ebird.org/species/ridrai1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",ridrai1
119074471,Photo,"Charadrius hiaticula","Common Ringed Plover",,"Aaron Maizlish",10/15/2018,2018,10,15,920,"United States",US-CA-041,California,Marin,"Pt. Reyes--Abbotts Lagoon",38.1191,-122.9522,,Unknown,,Unspecified,,,,,,,,S49220179,,,,,,,,,"Charadrius hiaticula",corplo,Species,5717.0,,,4.916666666666667,12,committed,,"https://ebird.org/profile/MjMwNjE0",1068,1600,"https://macaulaylibrary.org/asset/119074471","https://ebird.org/view/checklist/S49220179","https://ebird.org/species/corplo",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",corplo
58348931,Photo,"Thalassarche salvini","Salvin's Albatross",,"Aaron Maizlish",7/26/2014,2014,7,26,1245,"United States",US-CA-081,California,"San Mateo","Sixth leg - Jul 26, 2014",37.2942,-122.8613,,Unknown,,Unspecified,,,,,,,,S36920413,,,,,"Juvenile. Observed for over 40 minutes.",,,,"Thalassarche salvini",salalb1,Species,6589.0,,,4.846153846153846,13,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/58348931","https://ebird.org/view/checklist/S36920413","https://ebird.org/species/salalb1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",salalb1
97699671,Photo,"Rallus obsoletus obsoletus","Ridgway's Rail (San Francisco Bay)",,"Aaron Maizlish",12/18/2014,2014,12,18,835,"United States",US-CA-001,California,Alameda,"MLK Jr. Regional Shoreline--Arrowhead Marsh",37.7422,-122.2112,,Unknown,,Unspecified,,,,,,,,S20945947,,,,,,,,,"Rallus obsoletus",clarai3,Group,5069.0,,,4.9,10,committed,,"https://ebird.org/profile/MjMwNjE0",1066,1600,"https://macaulaylibrary.org/asset/97699671","https://ebird.org/view/checklist/S20945947","https://ebird.org/species/ridrai1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",ridrai1
228774061,Photo,"Setophaga dominica","Yellow-throated Warbler",,"Aaron Maizlish",4/29/2020,2020,4,29,1526,"United States",US-CA-075,California,"San Francisco","Fort Mason Park",37.8052,-122.4286,,,,Unspecified,,,,,,,,S68081702,,,,,"Stakeout, found by David Assmann this morning.  Returned to Blue Spruce where initially seen.  Viewed for about 4 minutes with Jonah Benningfield and Cliff Yap.",,,,"Setophaga dominica",yetwar,Species,32867.0,,,4.75,12,committed,,"https://ebird.org/profile/MjMwNjE0",1920,2880,"https://macaulaylibrary.org/asset/228774061","https://ebird.org/view/checklist/S68081702","https://ebird.org/species/yetwar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",yetwar
97377011,Photo,"Falco sparverius","American Kestrel",,"Aaron Maizlish",7/29/2012,2012,7,29,915,"United States",US-CA-051,California,Mono,"Bodie SP",38.2116,-119.0126,,Unknown,,Unspecified,,,,,,,,S11243340,,,,,,,,,"Falco sparverius",amekes,Species,11407.0,,,5.0,8,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/97377011","https://ebird.org/view/checklist/S11243340","https://ebird.org/species/amekes",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",amekes
97720241,Photo,"Vireo gilvus","Warbling Vireo",,"Aaron Maizlish",4/2/2015,2015,4,2,825,"United States",US-CA-001,California,Alameda,"Redwood Regional Park--Canyon Meadow area",37.8076,-122.1488,,Unknown,,Unspecified,,,,,,,,S22644614,,,,,,,,,"Vireo gilvus",warvir,Species,18396.0,,,4.0,49,committed,multiple_species,"https://ebird.org/profile/MjMwNjE0",1066,1600,"https://macaulaylibrary.org/asset/97720241","https://ebird.org/view/checklist/S22644614","https://ebird.org/species/warvir",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",warvir
95538721,Photo,"Chlorothraupis carmioli","Carmiol's Tanager",,"Aaron Maizlish",4/11/2018,2018,4,11,710,Panama,PA-8,Panamá,,"Cerro Jefe",9.2384,-79.4047,,Unknown,,Unspecified,,,,,,,,S44479521,,,,,,,,,"Chlorothraupis carmioli",olitan1,Species,33172.0,,,4.875,8,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/95538721","https://ebird.org/view/checklist/S44479521","https://ebird.org/species/olitan1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",olitan1
97684151,Photo,"Phalaenoptilus nuttallii","Common Poorwill",,"Aaron Maizlish",7/24/2014,2014,7,24,1950,"United States",US-CA-013,California,"Contra Costa","Mt. Diablo SP--Mitchell Canyon",37.9149,-121.9479,,Unknown,,Unspecified,,,,,,,,S19203632,,,,,"Seen from 8:50 to 9:10 PM on the main trail at about 1.25 miles from gate, after the first large trail junction.  Dark, no moon.   There were two pair of poorwill sitting in trail or along vegetative edges.  Saw eye shine first.  The attached photo of the male was taken at the main junction in dark with a small flashlight.  Strong white wing tips in flight showing.",,,,"Phalaenoptilus nuttallii",compoo,Species,3504.0,,,4.4,15,committed,,"https://ebird.org/profile/MjMwNjE0",1066,1600,"https://macaulaylibrary.org/asset/97684151","https://ebird.org/view/checklist/S19203632","https://ebird.org/species/compoo",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",compoo
67511371,Photo,"Chondestes grammacus","Lark Sparrow",,"Aaron Maizlish",8/30/2017,2017,8,30,810,"United States",US-CA-075,California,"San Francisco","Fort Mason Park",37.8052,-122.4286,,Unknown,,Unspecified,,,,,,,,S38908625,,,,,"Imm.  Active, one large out of place white rectrix.  Erectile crest.  photo.  Hmm, kind of looks like a immature Rustic Bunting doesn't it?  (It isn't).",,,,"Chondestes grammacus",larspa,Species,31772.0,,,4.222222222222222,18,committed,,"https://ebird.org/profile/MjMwNjE0",1066,1600,"https://macaulaylibrary.org/asset/67511371","https://ebird.org/view/checklist/S38908625","https://ebird.org/species/larspa",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",larspa
119074491,Photo,"Charadrius hiaticula","Common Ringed Plover",,"Aaron Maizlish",10/15/2018,2018,10,15,920,"United States",US-CA-041,California,Marin,"Pt. Reyes--Abbotts Lagoon",38.1191,-122.9522,,Unknown,,Unspecified,,,,,,,,S49220179,,,,,,,,,"Charadrius hiaticula",corplo,Species,5717.0,,,4.666666666666667,9,committed,,"https://ebird.org/profile/MjMwNjE0",1600,2401,"https://macaulaylibrary.org/asset/119074491","https://ebird.org/view/checklist/S49220179","https://ebird.org/species/corplo",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",corplo
20452061,Photo,"Piranga ludoviciana","Western Tanager",,"Aaron Maizlish",9/28/2015,2015,9,28,1400,"United States",US-CA-075,California,"San Francisco","Golden Gate Park--North Lake",37.77,-122.5029,,Unknown,,Unspecified,,,,,,,,S25220900,,,,,,,,,"Piranga ludoviciana",westan,Species,33118.0,,,4.625,8,committed,,"https://ebird.org/profile/MjMwNjE0",1066,1600,"https://macaulaylibrary.org/asset/20452061","https://ebird.org/view/checklist/S25220900","https://ebird.org/species/westan",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",westan
130038941,Photo,"Basileuterus culicivorus","Golden-crowned Warbler",,"Aaron Maizlish",2/24/2013,2013,2,24,1000,Brazil,BR-PR,Paraná,,"PN do Superagui--Trilha da Praia Deserta",-25.4626,-48.2294,,Unknown,,Unspecified,,,,,,,,S13219135,,,,,,,,,"Basileuterus culicivorus",gcrwar,Species,32933.0,,,4.125,16,committed,,"https://ebird.org/profile/MjMwNjE0",2000,3000,"https://macaulaylibrary.org/asset/130038941","https://ebird.org/view/checklist/S13219135","https://ebird.org/species/gcrwar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",gcrwar
119074521,Photo,"Charadrius hiaticula","Common Ringed Plover",,"Aaron Maizlish",10/15/2018,2018,10,15,920,"United States",US-CA-041,California,Marin,"Pt. Reyes--Abbotts Lagoon",38.1191,-122.9522,,Unknown,,Unspecified,,,,,,,,S49220179,,,,,,,,,"Charadrius hiaticula",corplo,Species,5717.0,,,4.714285714285714,7,committed,,"https://ebird.org/profile/MjMwNjE0",2201,3302,"https://macaulaylibrary.org/asset/119074521","https://ebird.org/view/checklist/S49220179","https://ebird.org/species/corplo",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",corplo
119074481,Photo,"Charadrius hiaticula","Common Ringed Plover",,"Aaron Maizlish",10/15/2018,2018,10,15,920,"United States",US-CA-041,California,Marin,"Pt. Reyes--Abbotts Lagoon",38.1191,-122.9522,,Unknown,,Unspecified,,,,,,,,S49220179,,,,,,,,,"Charadrius hiaticula",corplo,Species,5717.0,,,4.5,8,committed,,"https://ebird.org/profile/MjMwNjE0",1400,2100,"https://macaulaylibrary.org/asset/119074481","https://ebird.org/view/checklist/S49220179","https://ebird.org/species/corplo",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",corplo
97699551,Photo,"Ammospiza nelsoni","Nelson's Sparrow",,"Aaron Maizlish",12/18/2014,2014,12,18,835,"United States",US-CA-001,California,Alameda,"MLK Jr. Regional Shoreline--Arrowhead Marsh",37.7422,-122.2112,,Unknown,,Unspecified,,,,,,,,S20945947,,,,,Self-found,,,,"Ammospiza nelsoni",nstspa,Species,31974.0,,,4.444444444444445,9,committed,,"https://ebird.org/profile/MjMwNjE0",1066,1600,"https://macaulaylibrary.org/asset/97699551","https://ebird.org/view/checklist/S20945947","https://ebird.org/species/nstspa",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",nstspa
95183281,Photo,"Myiornis atricapillus","Black-capped Pygmy-Tyrant",,"Aaron Maizlish",4/9/2018,2018,4,9,1100,Panama,PA-KY,"Kuna Yala",,Nusagandi,9.3371,-78.9848,,Unknown,,Unspecified,,,,,,,,S44419686,,,,,,,,,"Myiornis atricapillus",bcptyr1,Species,15536.0,,,4.833333333333333,6,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/95183281","https://ebird.org/view/checklist/S44419686","https://ebird.org/species/bcptyr1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",bcptyr1
119074511,Photo,"Charadrius hiaticula","Common Ringed Plover",,"Aaron Maizlish",10/15/2018,2018,10,15,920,"United States",US-CA-041,California,Marin,"Pt. Reyes--Abbotts Lagoon",38.1191,-122.9522,,Unknown,,Unspecified,,,,,,,,S49220179,,,,,,,,,"Charadrius hiaticula",corplo,Species,5717.0,,,4.833333333333333,6,committed,,"https://ebird.org/profile/MjMwNjE0",1800,2700,"https://macaulaylibrary.org/asset/119074511","https://ebird.org/view/checklist/S49220179","https://ebird.org/species/corplo",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",corplo
85617471,Photo,"Sterna forsteri","Forster's Tern",,"Aaron Maizlish",5/17/2012,2012,5,17,1500,"United States",US-CA-081,California,"San Mateo","Radio Rd.",37.5428,-122.2289,,Unknown,,Unspecified,,,,,,,,S14959177,,,,,,,,,"Sterna forsteri",forter,Species,6477.0,,,4.5,8,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/85617471","https://ebird.org/view/checklist/S14959177","https://ebird.org/species/forter",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",forter
94779681,Photo,"Crypturellus soui","Little Tinamou",,"Aaron Maizlish",4/10/2018,2018,4,10,700,Panama,PA-8,Panamá,,"Reserva San Francisco",8.949,-78.4668,,Unknown,,Unspecified,,,,,,,,S44452000,,,,,,,,,"Crypturellus soui",littin1,Species,56.0,,,4.181818181818182,11,committed,,"https://ebird.org/profile/MjMwNjE0",2526,3433,"https://macaulaylibrary.org/asset/94779681","https://ebird.org/view/checklist/S44452000","https://ebird.org/species/littin1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",littin1
97728921,Photo,"Pelecanus philippensis","Spot-billed Pelican",,"Aaron Maizlish",1/11/2017,2017,1,11,825,Myanmar,MM-06,Yangon,,"Hlawga Park",16.9952,96.1135,,Unknown,,Unspecified,,,,,,,,S33606771,,,,,"Appears to be tame.  Was told that it is a permanent resident.",,,,"Pelecanus philippensis",spbpel1,Species,7041.0,,,5.0,5,committed,,"https://ebird.org/profile/MjMwNjE0",1601,2402,"https://macaulaylibrary.org/asset/97728921","https://ebird.org/view/checklist/S33606771","https://ebird.org/species/spbpel1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",spbpel1
97695941,Photo,"Setophaga pensylvanica","Chestnut-sided Warbler",,"Aaron Maizlish",9/21/2014,2014,9,21,1605,"United States",US-CA-075,California,"San Francisco","Golden Gate Park--North Lake",37.77,-122.5029,,Unknown,,Unspecified,,,,,,,,S19902013,,,,,"Bright juvenile - very active - no buff on flanks, fresh yellow wash over back and wings.",,,,"Setophaga pensylvanica",chswar,Species,32839.0,,,5.0,5,committed,,"https://ebird.org/profile/MjMwNjE0",1066,1600,"https://macaulaylibrary.org/asset/97695941","https://ebird.org/view/checklist/S19902013","https://ebird.org/species/chswar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chswar
96702631,Photo,"Charadrius melodus","Piping Plover",,"Aaron Maizlish",7/27/2013,2013,7,27,1055,"United States",US-MA-001,Massachusetts,Barnstable,"Forest Beach and Conservation Lands, Chatham",41.6701,-70.0254,,Juvenile,,Unspecified,,,,,,,,S14813576,,,,,,,,,"Charadrius melodus",pipplo,Species,5723.0,,,5.0,5,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/96702631","https://ebird.org/view/checklist/S14813576","https://ebird.org/species/pipplo",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",pipplo
96650631,Photo,"Poecile rufescens","Chestnut-backed Chickadee",,"Aaron Maizlish",3/13/2013,2013,3,13,813,"United States",US-CA-075,California,"San Francisco","Yerba Buena Island--Tower Park",37.8104,-122.3682,,Unknown,,Unspecified,,,,,,,,S13383308,,,,,,,,,"Poecile rufescens",chbchi,Species,21160.0,,,5.0,5,committed,,"https://ebird.org/profile/MjMwNjE0",1999,3004,"https://macaulaylibrary.org/asset/96650631","https://ebird.org/view/checklist/S13383308","https://ebird.org/species/chbchi",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",chbchi
258408071,Photo,"Phalaropus lobatus","Red-necked Phalarope",,"Aaron Maizlish",8/27/2020,2020,8,27,1640,"United States",US-CA-075,California,"San Francisco","Pier 94--salt marsh restoration",37.7457,-122.3755,,,,Unspecified,,,,,,,,S72888755,,,,,,,,,"Phalaropus lobatus",renpha,Species,5965.0,,,5.0,5,committed,,"https://ebird.org/profile/MjMwNjE0",2500,3750,"https://macaulaylibrary.org/asset/258408071","https://ebird.org/view/checklist/S72888755","https://ebird.org/species/renpha",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",renpha
245135991,Photo,"Setophaga citrina","Hooded Warbler",,"Aaron Maizlish",6/22/2020,2020,6,22,1745,"United States",US-CA-075,California,"San Francisco","Golden Gate Park--Golf Course",37.7682,-122.5051,,,,Unspecified,,,,,,,,S70724889,,,,,"Found by Juan Garcia this morning.  Photos and audio.",,,,"Setophaga citrina",hoowar,Species,32772.0,,,4.375,8,committed,,"https://ebird.org/profile/MjMwNjE0",2300,3450,"https://macaulaylibrary.org/asset/245135991","https://ebird.org/view/checklist/S70724889","https://ebird.org/species/hoowar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",hoowar
97811651,Photo,"Colaptes auratus","Northern Flicker",,"Aaron Maizlish",4/8/2016,2016,4,8,1200,"United States",US-CA-075,California,"San Francisco","Golden Gate Park--North Lake",37.77,-122.5029,,Unknown,,Unspecified,,,,,,,,S45201597,,,,,,,,,"Colaptes auratus",norfli,Species,11284.0,,,4.666666666666667,6,committed,,"https://ebird.org/profile/MjMwNjE0",1066,1600,"https://macaulaylibrary.org/asset/97811651","https://ebird.org/view/checklist/S45201597","https://ebird.org/species/norfli",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",norfli
95608531,Photo,"Pachyramphus cinnamomeus","Cinnamon Becard",,"Aaron Maizlish",4/10/2018,2018,4,10,1540,Panama,PA-8,Panamá,,"Puente del Río Mono",9.1772,-78.7456,,Unknown,,Unspecified,,,,,,,,S44452471,,,,,,,,,"Pachyramphus cinnamomeus",cinbec1,Species,15277.0,,,4.666666666666667,6,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/95608531","https://ebird.org/view/checklist/S44452471","https://ebird.org/species/cinbec1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",cinbec1
208823151,Photo,"Calidris ptilocnemis","Rock Sandpiper",,"Aaron Maizlish",2/12/2020,2020,2,12,940,"United States",US-CA-075,California,"San Francisco","Heron's Head Park",37.7381,-122.3725,,Unknown,,Unspecified,,,,,,,,S64398293,,,,,"Overwintering resident bird.",,,,"Calidris ptilocnemis",rocsan,Species,5880.0,,,4.571428571428571,7,committed,,"https://ebird.org/profile/MjMwNjE0",2600,3900,"https://macaulaylibrary.org/asset/208823151","https://ebird.org/view/checklist/S64398293","https://ebird.org/species/rocsan",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",rocsan
208823121,Photo,"Calidris ptilocnemis","Rock Sandpiper",,"Aaron Maizlish",2/12/2020,2020,2,12,940,"United States",US-CA-075,California,"San Francisco","Heron's Head Park",37.7381,-122.3725,,Unknown,,Unspecified,,,,,,,,S64398293,,,,,"Overwintering resident bird.",,,,"Calidris ptilocnemis",rocsan,Species,5880.0,,,4.571428571428571,7,committed,,"https://ebird.org/profile/MjMwNjE0",2400,3600,"https://macaulaylibrary.org/asset/208823121","https://ebird.org/view/checklist/S64398293","https://ebird.org/species/rocsan",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",rocsan
96698381,Photo,"Phoenicurus auroreus","Daurian Redstart",,"Aaron Maizlish",4/21/2013,2013,4,21,630,China,CN-14,Shanxi,,"Xuanzhong Temple",37.5639,112.0782,,Unknown,,Unspecified,,,,,,,,S13878717,,,,,,,,,"Phoenicurus auroreus",daured1,Species,28479.0,,,4.428571428571429,7,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/96698381","https://ebird.org/view/checklist/S13878717","https://ebird.org/species/daured1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",daured1
203830011,Photo,"Sayornis saya","Say's Phoebe",,"Aaron Maizlish",11/23/2017,2017,11,23,745,"United States",US-CA-083,California,"Santa Barbara","Haskell's Beach",34.4304,-119.9152,,,,Unspecified,,,,,,,,S40683376,,,,,,,,,"Sayornis saya",saypho,Species,16235.0,,,4.428571428571429,7,committed,,"https://ebird.org/profile/MjMwNjE0",1920,2880,"https://macaulaylibrary.org/asset/203830011","https://ebird.org/view/checklist/S40683376","https://ebird.org/species/saypho",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",saypho
85204281,Photo,"Thraupis cyanoptera","Azure-shouldered Tanager",,"Aaron Maizlish",12/5/2010,2010,12,5,1100,Brazil,BR-SC,"Santa Catarina",,"Volta Velha Reserve",-26.0817,-48.6405,,Unknown,,Unspecified,,,,,,,,S11312563,,,,,,,,,"Thraupis cyanoptera",azstan1,Species,33608.0,,,4.666666666666667,6,committed,,"https://ebird.org/profile/MjMwNjE0",1200,1800,"https://macaulaylibrary.org/asset/85204281","https://ebird.org/view/checklist/S11312563","https://ebird.org/species/azstan1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",azstan1
97715541,Photo,"Lophodytes cucullatus","Hooded Merganser",,"Aaron Maizlish",2/15/2015,2015,2,15,915,"United States",US-CA-081,California,"San Mateo","Bridgepointe Area--Vintage Park Lake",37.5669,-122.2797,,Unknown,,Unspecified,,,,,,,,S21881698,,,,,,,,,"Lophodytes cucullatus",hoomer,Species,651.0,,,4.8,5,committed,,"https://ebird.org/profile/MjMwNjE0",1802,2702,"https://macaulaylibrary.org/asset/97715541","https://ebird.org/view/checklist/S21881698","https://ebird.org/species/hoomer",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",hoomer
97688791,Photo,"Montifringilla nivalis","White-winged Snowfinch",,"Aaron Maizlish",8/15/2014,2014,8,15,1240,Switzerland,CH-GR,Graubünden,,Corvatschbahn,46.4324,9.8238,,Unknown,,Unspecified,,,,,,,,S19478614,,,,,"Quite a ways below the mid station",,,,"Montifringilla nivalis",whwsno1,Species,30433.0,,,4.8,5,committed,,"https://ebird.org/profile/MjMwNjE0",1065,1600,"https://macaulaylibrary.org/asset/97688791","https://ebird.org/view/checklist/S19478614","https://ebird.org/species/whwsno1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",whwsno1
211948791,Photo,"Troglodytes pacificus","Pacific Wren",,"Aaron Maizlish",2/26/2020,2020,2,26,1215,"United States",US-CA-081,California,"San Mateo","Gazos Creek Rd.--east of Cloverdale Rd intersection to 5 miles upstream",37.1867,-122.338,,Unknown,,Unspecified,,,,,,,,S65159414,,,,,,,,,"Troglodytes pacificus",pacwre1,Species,26218.0,,,4.8,5,committed,,"https://ebird.org/profile/MjMwNjE0",2500,3749,"https://macaulaylibrary.org/asset/211948791","https://ebird.org/view/checklist/S65159414","https://ebird.org/species/pacwre1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",pacwre1
186375361,Photo,"Calidris ptilocnemis","Rock Sandpiper",,"Aaron Maizlish",11/6/2019,2019,11,6,843,"United States",US-CA-075,California,"San Francisco","Heron's Head Park",37.7381,-122.3725,,,,Unspecified,,,,,,,,S61227350,,,,,"Continuing juv. bird, this time on the farthest out rock at high tide with Dunlin and Western Sandpipers.",,,,"Calidris ptilocnemis",rocsan,Species,5880.0,,,4.8,5,committed,,"https://ebird.org/profile/MjMwNjE0",1800,2700,"https://macaulaylibrary.org/asset/186375361","https://ebird.org/view/checklist/S61227350","https://ebird.org/species/rocsan",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",rocsan
186375331,Photo,"Calidris ptilocnemis","Rock Sandpiper",,"Aaron Maizlish",11/6/2019,2019,11,6,843,"United States",US-CA-075,California,"San Francisco","Heron's Head Park",37.7381,-122.3725,,,,Unspecified,,,,,,,,S61227350,,,,,"Continuing juv. bird, this time on the farthest out rock at high tide with Dunlin and Western Sandpipers.",,,,"Calidris ptilocnemis",rocsan,Species,5880.0,,,4.8,5,committed,,"https://ebird.org/profile/MjMwNjE0",1600,2400,"https://macaulaylibrary.org/asset/186375331","https://ebird.org/view/checklist/S61227350","https://ebird.org/species/rocsan",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",rocsan
112161081,Photo,"Calidris subruficollis","Buff-breasted Sandpiper",,"Aaron Maizlish",8/24/2018,2018,8,24,1455,"United States",US-CA-013,California,"Contra Costa","West County Wastewater District--Sewage Ponds",37.9655,-122.376,,Unknown,,Unspecified,,,,,,,,S48050486,,,,"With Baird's Sandpiper","First county record.  Found at 2:55pm.  First year bird with crisp plumage, white edges on all wing feathers.   Cooperative.",,,,"Calidris subruficollis",bubsan,Species,5895.0,,,4.8,5,committed,,"https://ebird.org/profile/MjMwNjE0",1600,2400,"https://macaulaylibrary.org/asset/112161081","https://ebird.org/view/checklist/S48050486","https://ebird.org/species/bubsan",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",bubsan
110707821,Photo,"Anthus spinoletta","Water Pipit",,"Aaron Maizlish",8/12/2018,2018,8,12,820,Switzerland,CH-GR,Graubünden,,Julierpass,46.4719,9.7284,,Unknown,,Unspecified,,,,,,,,S47809773,,,,,,,,,"Anthus spinoletta",watpip1,Species,30656.0,,,4.8,5,committed,,"https://ebird.org/profile/MjMwNjE0",1400,2100,"https://macaulaylibrary.org/asset/110707821","https://ebird.org/view/checklist/S47809773","https://ebird.org/species/watpip1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",watpip1
