Row #,Species,Count,Location,S/P,Date,LocID,SubID
402,Yellow Warbler,1,Sunol Regional Wilderness,US-CA,04 May 2019,L302253,S55803840
403,Chestnut-sided Warbler,1,Golden Gate Park--North Lake,US-CA,10 Oct 2019,L370768,S60509902
404,Blackpoll Warbler,1,Coyote Hills Regional Park,US-CA,13 Sep 2019,L216132,S59777353
405,Palm Warbler,1,Doyle Hollis Park,US-CA,01 Feb 2019,L8559080,S52264745
406,Pine Warbler,1,"Good Shepherd Catholic Cemetery, Huntington Beach",US-CA,27 Dec 2019,L10293047,S62669264
407,Yellow-rumped Warbler,2,Lake Merritt,US-CA,02 Jan 2019,L268122,S51224117
408,Yellow-throated Warbler,1,Pacific Grove--El Carmelo Cemetery,US-CA,02 Oct 2019,L351478,S60291697
409,Grace's Warbler,1,Angeles NF--Charlton Flat,US-CA,29 May 2019,L337315,S56985157
410,Black-throated Gray Warbler,5,Rattlesnake Canyon Trail,US-CA,29 Mar 2019,L1179529,S54352146
411,Townsend's Warbler,3,Redwood Regional Park (CC Co.),US-CA,01 Jan 2019,L500405,S51180664
412,Hermit Warbler,5,Mt. Diablo SP--Mitchell Canyon,US-CA,17 Apr 2019,L275399,S55060109
413,Black-throated Green Warbler,1,Ferry / Sue Bierman Parks,US-CA,22 Oct 2019,L1284799,S60844167
414,Wilson's Warbler,2,Redwood Regional Park--Canyon Meadow area,US-CA,23 Mar 2019,L1826673,S54145807
415,Painted Redstart,1,Inglewood Park Cemetery,US-CA,07 Nov 2019,L3175798,S61254666
416,Summer Tanager,1,Claremont Canyon Regional Preserve,US-CA,23 Jan 2019,L933409,S51971389
417,Western Tanager,4,Mt. Diablo SP--Mitchell Canyon,US-CA,25 Apr 2019,L275399,S55402508
418,Rose-breasted Grosbeak,1,"Rose-Breasted Grosbeak Stakeout, Private Residence (38.334, -122.666)",US-CA,09 Dec 2019,L10270658,S62184035
419,Black-headed Grosbeak,2,Mt. Diablo SP--Mitchell Canyon,US-CA,10 Apr 2019,L275399,S54806350
420,Blue Grosbeak,1,Sacramento Bypass Wildlife Area--Rd. 126,US-CA,01 May 2019,L693441,S55640627
421,Lazuli Bunting,5,Mt. Diablo SP--Mitchell Canyon,US-CA,25 Apr 2019,L275399,S55402508
422,Indigo Bunting,1,Windy Hill OSP,US-CA,04 Jun 2019,L878659,S57094241
423,Painted Bunting,1,Madrona Marsh,US-CA,07 Nov 2019,L152139,S61254649
424,Dickcissel,1,Crown Point--east side,US-CA,11 Oct 2019,L1296456,S60533247
